team_id,date,GD,pastgame_GD
8165,2012-03-10 00:00:00,-1,0.5
8177,2012-03-10 00:00:00,-1,-1.0
8178,2012-03-10 00:00:00,-1,1.5
8226,2012-03-10 00:00:00,-6,-1.25
8302,2012-03-10 00:00:00,-1,0.5
8358,2012-03-10 00:00:00,0,-0.5
8394,2012-03-10 00:00:00,-3,-2.0
8581,2012-03-10 00:00:00,-1,0.0
8586,2012-03-10 00:00:00,-1,-0.25
8633,2012-03-10 00:00:00,1,2.75
8650,2012-03-10 00:00:00,-1,-0.75
8655,2012-03-10 00:00:00,2,0.0
8686,2012-03-10 00:00:00,1,-0.5
9789,2012-03-10 00:00:00,0,1.0
9879,2012-03-10 00:00:00,-1,1.5
10172,2012-03-10 00:00:00,-1,-0.75
10194,2012-03-10 00:00:00,-1,0.25
8406,2012-03-10 00:00:00,0,0.0
8455,2012-03-10 00:00:00,1,0.25
8472,2012-03-10 00:00:00,1,-1.0
8540,2012-03-10 00:00:00,-1,-1.0
8559,2012-03-10 00:00:00,1,-1.25
8560,2012-03-10 00:00:00,3,-0.25
8602,2012-03-10 00:00:00,-2,-2.75
8603,2012-03-10 00:00:00,-1,-0.25
8668,2012-03-10 00:00:00,1,0.75
8721,2012-03-10 00:00:00,1,-1.0
8722,2012-03-10 00:00:00,1,-0.5
9788,2012-03-10 00:00:00,0,0.0
9823,2012-03-10 00:00:00,6,1.5
9864,2012-03-10 00:00:00,1,1.0
9869,2012-03-10 00:00:00,1,-0.25
9905,2012-03-10 00:00:00,1,1.0
10252,2012-03-10 00:00:00,1,0.0
7878,2012-03-11 00:00:00,-2,-0.25
8315,2012-03-11 00:00:00,-1,1.0
8370,2012-03-11 00:00:00,-4,-0.25
8456,2012-03-11 00:00:00,-1,1.25
8528,2012-03-11 00:00:00,0,-0.25
8634,2012-03-11 00:00:00,2,2.25
8659,2012-03-11 00:00:00,-2,1.75
8661,2012-03-11 00:00:00,0,0.75
9790,2012-03-11 00:00:00,-2,-2.0
9904,2012-03-11 00:00:00,-3,-0.75
8371,2012-03-11 00:00:00,1,0.0
8558,2012-03-11 00:00:00,4,-0.5
8696,2012-03-11 00:00:00,-2,-2.0
8697,2012-03-11 00:00:00,3,0.75
9850,2012-03-11 00:00:00,0,-0.25
9906,2012-03-11 00:00:00,2,0.25
10003,2012-03-11 00:00:00,1,0.0
10189,2012-03-11 00:00:00,2,0.75
10260,2012-03-11 00:00:00,2,1.5
10267,2012-03-11 00:00:00,0,-1.0
8305,2012-03-12 00:00:00,1,-0.25
10261,2012-03-12 00:00:00,-1,-1.5
9825,2012-03-12 00:00:00,1,1.5
10205,2012-03-12 00:00:00,-1,-1.5
8668,2012-03-13 00:00:00,-3,0.0
8650,2012-03-13 00:00:00,3,0.0
10269,2012-03-16 00:00:00,1,2.0
8226,2012-03-16 00:00:00,-1,-1.5
8358,2012-03-17 00:00:00,2,0.0
8371,2012-03-17 00:00:00,0,0.5
8560,2012-03-17 00:00:00,-1,0.25
8564,2012-03-17 00:00:00,2,2.0
8603,2012-03-17 00:00:00,-3,-1.5
8634,2012-03-17 00:00:00,2,1.75
8659,2012-03-17 00:00:00,0,0.75
8697,2012-03-17 00:00:00,-1,0.0
8721,2012-03-17 00:00:00,2,0.5
9788,2012-03-17 00:00:00,1,0.0
9823,2012-03-17 00:00:00,6,3.0
9869,2012-03-17 00:00:00,-1,-0.5
9885,2012-03-17 00:00:00,5,1.75
9905,2012-03-17 00:00:00,-1,0.75
10003,2012-03-17 00:00:00,3,1.0
7878,2012-03-17 00:00:00,1,-0.75
8165,2012-03-17 00:00:00,-2,-0.25
8177,2012-03-17 00:00:00,-6,-2.25
8178,2012-03-17 00:00:00,-1,0.5
8302,2012-03-17 00:00:00,-2,-0.5
8305,2012-03-17 00:00:00,1,0.0
8370,2012-03-17 00:00:00,3,0.0
8394,2012-03-17 00:00:00,0,-1.5
8406,2012-03-17 00:00:00,1,1.0
8528,2012-03-17 00:00:00,0,-0.5
8535,2012-03-17 00:00:00,-5,-2.75
9789,2012-03-17 00:00:00,1,1.0
9790,2012-03-17 00:00:00,-2,-2.0
9879,2012-03-17 00:00:00,-3,0.5
10167,2012-03-17 00:00:00,-2,-1.0
6269,2012-03-18 00:00:00,2,0.25
8524,2012-03-18 00:00:00,0,1.0
8533,2012-03-18 00:00:00,0,-0.25
8540,2012-03-18 00:00:00,0,-2.0
8543,2012-03-18 00:00:00,-1,-0.75
8722,2012-03-18 00:00:00,-3,-1.0
9850,2012-03-18 00:00:00,-1,-0.75
9864,2012-03-18 00:00:00,0,1.75
9875,2012-03-18 00:00:00,0,1.25
9880,2012-03-18 00:00:00,-3,-1.75
9906,2012-03-18 00:00:00,-1,0.0
10189,2012-03-18 00:00:00,3,0.5
10205,2012-03-18 00:00:00,-1,-0.75
10260,2012-03-18 00:00:00,5,2.5
10267,2012-03-18 00:00:00,3,0.75
8315,2012-03-18 00:00:00,-3,-0.5
8350,2012-03-18 00:00:00,-3,-1.75
8529,2012-03-18 00:00:00,3,-0.25
8530,2012-03-18 00:00:00,1,0.5
8551,2012-03-18 00:00:00,-2,-0.75
8581,2012-03-18 00:00:00,1,0.75
8600,2012-03-18 00:00:00,0,0.25
8602,2012-03-18 00:00:00,-5,-3.0
8633,2012-03-18 00:00:00,0,1.75
8636,2012-03-18 00:00:00,0,-0.5
8661,2012-03-18 00:00:00,1,0.0
9857,2012-03-18 00:00:00,0,0.75
9888,2012-03-18 00:00:00,0,1.0
9904,2012-03-18 00:00:00,3,-0.5
10261,2012-03-18 00:00:00,1,0.0
8696,2012-03-19 00:00:00,-2,-1.5
10233,2012-03-19 00:00:00,-1,-0.75
8558,2012-03-19 00:00:00,2,0.0
8686,2012-03-19 00:00:00,1,0.0
7878,2012-03-20 00:00:00,-2,-1.0
8305,2012-03-20 00:00:00,0,0.0
8472,2012-03-20 00:00:00,-2,-1.25
8371,2012-03-20 00:00:00,0,0.25
8634,2012-03-20 00:00:00,2,2.0
8655,2012-03-20 00:00:00,2,0.25
8315,2012-03-21 00:00:00,-1,-0.75
8394,2012-03-21 00:00:00,1,-0.25
8455,2012-03-21 00:00:00,-1,0.5
8581,2012-03-21 00:00:00,2,1.0
8633,2012-03-21 00:00:00,0,1.5
8650,2012-03-21 00:00:00,-1,0.0
8661,2012-03-21 00:00:00,1,0.5
9825,2012-03-21 00:00:00,1,1.5
10194,2012-03-21 00:00:00,0,0.5
8456,2012-03-21 00:00:00,1,1.25
8560,2012-03-21 00:00:00,-2,-0.5
8586,2012-03-21 00:00:00,0,-1.5
8668,2012-03-21 00:00:00,-1,-0.75
9869,2012-03-21 00:00:00,-1,-0.75
9906,2012-03-21 00:00:00,1,0.5
10172,2012-03-21 00:00:00,1,-0.25
10205,2012-03-21 00:00:00,0,-0.75
10267,2012-03-21 00:00:00,-1,0.75
8302,2012-03-22 00:00:00,3,0.0
8370,2012-03-22 00:00:00,-2,-0.25
8558,2012-03-22 00:00:00,0,0.25
8603,2012-03-22 00:00:00,0,-1.5
8696,2012-03-22 00:00:00,-3,-2.25
9864,2012-03-22 00:00:00,2,1.25
9790,2012-03-23 00:00:00,-1,-2.25
8721,2012-03-23 00:00:00,1,1.0
8177,2012-03-24 00:00:00,2,-1.0
8178,2012-03-24 00:00:00,-2,-0.5
8226,2012-03-24 00:00:00,1,-1.5
8350,2012-03-24 00:00:00,-2,-1.25
8406,2012-03-24 00:00:00,0,0.25
8456,2012-03-24 00:00:00,0,0.5
8528,2012-03-24 00:00:00,1,-0.25
8560,2012-03-24 00:00:00,-4,-1.0
8586,2012-03-24 00:00:00,0,-0.75
8600,2012-03-24 00:00:00,0,0.5
8602,2012-03-24 00:00:00,-1,-3.25
8634,2012-03-24 00:00:00,2,2.0
8655,2012-03-24 00:00:00,-1,0.75
8668,2012-03-24 00:00:00,2,-0.25
8686,2012-03-24 00:00:00,-1,-0.5
9904,2012-03-24 00:00:00,-1,-0.25
10172,2012-03-24 00:00:00,-2,-0.5
10252,2012-03-24 00:00:00,-3,-0.5
10267,2012-03-24 00:00:00,-2,0.0
8305,2012-03-24 00:00:00,2,1.0
8358,2012-03-24 00:00:00,2,1.25
8455,2012-03-24 00:00:00,0,-0.25
8472,2012-03-24 00:00:00,2,0.25
8540,2012-03-24 00:00:00,0,-1.25
8559,2012-03-24 00:00:00,1,-0.75
8564,2012-03-24 00:00:00,1,1.75
8633,2012-03-24 00:00:00,4,1.25
8650,2012-03-24 00:00:00,-1,0.0
8661,2012-03-24 00:00:00,-2,0.0
8697,2012-03-24 00:00:00,0,0.25
9788,2012-03-24 00:00:00,-1,-0.25
9823,2012-03-24 00:00:00,1,2.75
9825,2012-03-24 00:00:00,3,1.5
9850,2012-03-24 00:00:00,1,-0.25
9905,2012-03-24 00:00:00,-2,-0.75
10003,2012-03-24 00:00:00,-2,1.0
10189,2012-03-24 00:00:00,2,1.5
10194,2012-03-24 00:00:00,0,0.0
8165,2012-03-25 00:00:00,-1,-0.75
8371,2012-03-25 00:00:00,2,0.75
8529,2012-03-25 00:00:00,-1,-0.5
8535,2012-03-25 00:00:00,0,-2.0
8551,2012-03-25 00:00:00,0,0.0
8636,2012-03-25 00:00:00,-2,-0.25
8696,2012-03-25 00:00:00,0,-1.75
9789,2012-03-25 00:00:00,5,1.75
9857,2012-03-25 00:00:00,-2,-0.5
9864,2012-03-25 00:00:00,1,1.0
9869,2012-03-25 00:00:00,0,-0.25
9888,2012-03-25 00:00:00,0,1.0
9906,2012-03-25 00:00:00,-1,0.25
10167,2012-03-25 00:00:00,0,-0.75
10205,2012-03-25 00:00:00,2,0.0
10261,2012-03-25 00:00:00,2,0.5
6269,2012-03-25 00:00:00,0,0.0
8315,2012-03-25 00:00:00,0,-1.25
8370,2012-03-25 00:00:00,-2,-1.25
8394,2012-03-25 00:00:00,1,-0.25
8524,2012-03-25 00:00:00,2,1.25
8533,2012-03-25 00:00:00,0,-0.5
8543,2012-03-25 00:00:00,1,-0.75
8558,2012-03-25 00:00:00,-1,1.25
8581,2012-03-25 00:00:00,-2,0.0
8603,2012-03-25 00:00:00,0,-1.0
8659,2012-03-25 00:00:00,-2,-0.75
8722,2012-03-25 00:00:00,-5,-1.75
9880,2012-03-25 00:00:00,0,-1.5
9885,2012-03-25 00:00:00,2,1.75
10233,2012-03-25 00:00:00,0,-0.5
10269,2012-03-25 00:00:00,1,1.5
8302,2012-03-26 00:00:00,3,0.75
9879,2012-03-26 00:00:00,-1,0.0
7878,2012-03-26 00:00:00,-3,-1.5
10260,2012-03-26 00:00:00,1,2.5
10269,2012-03-30 00:00:00,0,0.5
9789,2012-03-30 00:00:00,0,1.5
7878,2012-03-31 00:00:00,1,-0.75
8315,2012-03-31 00:00:00,-2,-1.5
8358,2012-03-31 00:00:00,2,1.5
8394,2012-03-31 00:00:00,1,0.75
8455,2012-03-31 00:00:00,2,0.5
8472,2012-03-31 00:00:00,0,0.25
8543,2012-03-31 00:00:00,-2,-0.25
8559,2012-03-31 00:00:00,1,0.25
8564,2012-03-31 00:00:00,0,1.75
8603,2012-03-31 00:00:00,2,-0.25
8633,2012-03-31 00:00:00,4,2.0
8659,2012-03-31 00:00:00,-2,-1.5
8721,2012-03-31 00:00:00,3,1.75
8722,2012-03-31 00:00:00,-1,-2.0
9790,2012-03-31 00:00:00,1,-1.0
9823,2012-03-31 00:00:00,1,3.5
9825,2012-03-31 00:00:00,-1,1.0
9850,2012-03-31 00:00:00,-1,-0.25
9905,2012-03-31 00:00:00,3,0.25
10194,2012-03-31 00:00:00,-2,-0.75
8165,2012-03-31 00:00:00,-1,-1.25
8177,2012-03-31 00:00:00,-3,-2.0
8178,2012-03-31 00:00:00,-2,-1.5
8350,2012-03-31 00:00:00,-1,-1.5
8371,2012-03-31 00:00:00,-4,-0.5
8406,2012-03-31 00:00:00,1,0.5
8456,2012-03-31 00:00:00,0,0.0
8528,2012-03-31 00:00:00,2,0.75
8530,2012-03-31 00:00:00,0,1.0
8602,2012-03-31 00:00:00,-1,-2.25
8634,2012-03-31 00:00:00,2,2.0
8668,2012-03-31 00:00:00,2,0.0
8696,2012-03-31 00:00:00,-1,-1.5
8697,2012-03-31 00:00:00,-3,-0.25
9864,2012-03-31 00:00:00,-2,0.25
9869,2012-03-31 00:00:00,-1,-0.75
9879,2012-03-31 00:00:00,1,-1.0
10167,2012-03-31 00:00:00,2,-0.25
10172,2012-03-31 00:00:00,1,-0.25
10252,2012-03-31 00:00:00,-2,-1.0
6269,2012-04-01 00:00:00,-3,-0.75
8305,2012-04-01 00:00:00,-3,0.0
8370,2012-04-01 00:00:00,-4,-1.25
8540,2012-04-01 00:00:00,2,0.25
8558,2012-04-01 00:00:00,0,0.25
8581,2012-04-01 00:00:00,0,0.25
8600,2012-04-01 00:00:00,-1,0.25
8650,2012-04-01 00:00:00,-2,-0.25
9788,2012-04-01 00:00:00,-1,-0.25
10003,2012-04-01 00:00:00,-2,0.0
10189,2012-04-01 00:00:00,0,1.75
10233,2012-04-01 00:00:00,-1,-0.5
8226,2012-04-01 00:00:00,0,-1.5
8551,2012-04-01 00:00:00,1,0.5
8560,2012-04-01 00:00:00,4,-0.75
8586,2012-04-01 00:00:00,2,0.25
8636,2012-04-01 00:00:00,1,0.25
8686,2012-04-01 00:00:00,3,1.0
9857,2012-04-01 00:00:00,-2,-1.5
9904,2012-04-01 00:00:00,1,0.0
9906,2012-04-01 00:00:00,3,0.5
10205,2012-04-01 00:00:00,0,0.25
10261,2012-04-01 00:00:00,2,1.0
10267,2012-04-01 00:00:00,0,0.0
8661,2012-04-02 00:00:00,-2,-0.5
10260,2012-04-02 00:00:00,2,2.5
8302,2012-04-02 00:00:00,2,1.5
8655,2012-04-02 00:00:00,-2,0.25
10261,2012-04-06 00:00:00,2,1.75
10003,2012-04-06 00:00:00,-2,-0.75
8165,2012-04-07 00:00:00,0,-1.0
8177,2012-04-07 00:00:00,0,-1.75
8226,2012-04-07 00:00:00,1,0.25
8371,2012-04-07 00:00:00,-6,-2.0
8406,2012-04-07 00:00:00,-1,0.25
8528,2012-04-07 00:00:00,-1,0.5
8530,2012-04-07 00:00:00,-1,0.5
8535,2012-04-07 00:00:00,1,-1.25
8551,2012-04-07 00:00:00,1,0.0
8560,2012-04-07 00:00:00,0,-0.5
8586,2012-04-07 00:00:00,0,0.5
8602,2012-04-07 00:00:00,-1,-2.0
8634,2012-04-07 00:00:00,3,2.25
8636,2012-04-07 00:00:00,0,-0.25
8655,2012-04-07 00:00:00,-3,-1.0
8668,2012-04-07 00:00:00,0,0.75
8686,2012-04-07 00:00:00,-2,0.25
8697,2012-04-07 00:00:00,0,-1.0
9789,2012-04-07 00:00:00,2,2.0
9857,2012-04-07 00:00:00,0,-1.0
9869,2012-04-07 00:00:00,-2,-1.0
9875,2012-04-07 00:00:00,-2,0.5
9879,2012-04-07 00:00:00,3,0.0
9885,2012-04-07 00:00:00,2,2.25
9905,2012-04-07 00:00:00,-3,-0.75
10167,2012-04-07 00:00:00,-2,-0.5
10205,2012-04-07 00:00:00,-2,0.0
10233,2012-04-07 00:00:00,0,-0.5
10252,2012-04-07 00:00:00,0,-1.0
6269,2012-04-07 00:00:00,0,-0.25
8305,2012-04-07 00:00:00,2,0.25
8350,2012-04-07 00:00:00,-1,-1.75
8358,2012-04-07 00:00:00,0,1.5
8370,2012-04-07 00:00:00,6,-0.5
8394,2012-04-07 00:00:00,-3,0.0
8455,2012-04-07 00:00:00,1,0.5
8472,2012-04-07 00:00:00,0,0.0
8524,2012-04-07 00:00:00,-1,1.0
8529,2012-04-07 00:00:00,0,-0.25
8533,2012-04-07 00:00:00,1,-0.25
8540,2012-04-07 00:00:00,-2,0.0
8543,2012-04-07 00:00:00,2,0.0
8558,2012-04-07 00:00:00,0,-0.25
8559,2012-04-07 00:00:00,-3,0.0
8564,2012-04-07 00:00:00,-1,0.5
8600,2012-04-07 00:00:00,2,0.25
8603,2012-04-07 00:00:00,2,1.0
8650,2012-04-07 00:00:00,0,-1.0
8659,2012-04-07 00:00:00,3,-0.25
8721,2012-04-07 00:00:00,-2,1.0
8722,2012-04-07 00:00:00,0,-2.25
9788,2012-04-07 00:00:00,0,-0.25
9823,2012-04-07 00:00:00,1,2.25
9850,2012-04-07 00:00:00,0,-0.25
9880,2012-04-07 00:00:00,0,-1.0
9888,2012-04-07 00:00:00,2,0.75
10194,2012-04-07 00:00:00,1,-0.25
10269,2012-04-07 00:00:00,3,1.25
7878,2012-04-08 00:00:00,0,-1.0
8178,2012-04-08 00:00:00,0,-1.25
8302,2012-04-08 00:00:00,-1,1.75
8456,2012-04-08 00:00:00,-1,0.0
9904,2012-04-08 00:00:00,-3,0.0
9906,2012-04-08 00:00:00,-2,0.25
10172,2012-04-08 00:00:00,-2,-0.5
10267,2012-04-08 00:00:00,0,-0.75
8315,2012-04-08 00:00:00,1,-0.5
8581,2012-04-08 00:00:00,2,0.5
8633,2012-04-08 00:00:00,0,2.0
8661,2012-04-08 00:00:00,0,-0.75
9790,2012-04-08 00:00:00,0,-0.5
9825,2012-04-08 00:00:00,1,1.0
10189,2012-04-08 00:00:00,3,2.0
10260,2012-04-08 00:00:00,2,2.5
8455,2012-04-09 00:00:00,0,0.75
8472,2012-04-09 00:00:00,-4,-0.5
8559,2012-04-09 00:00:00,-2,-0.75
8696,2012-04-09 00:00:00,-3,-1.75
9850,2012-04-09 00:00:00,1,0.25
10194,2012-04-09 00:00:00,0,-0.25
8586,2012-04-09 00:00:00,-1,0.25
8668,2012-04-09 00:00:00,4,2.0
9864,2012-04-09 00:00:00,3,1.0
9879,2012-04-09 00:00:00,0,0.75
10252,2012-04-09 00:00:00,0,-1.25
10261,2012-04-09 00:00:00,2,2.0
8305,2012-04-10 00:00:00,-4,-0.75
8358,2012-04-10 00:00:00,1,1.25
8558,2012-04-10 00:00:00,-2,-0.75
8564,2012-04-10 00:00:00,1,0.25
8603,2012-04-10 00:00:00,0,1.0
8650,2012-04-10 00:00:00,1,-0.5
8722,2012-04-10 00:00:00,-4,-2.5
9788,2012-04-10 00:00:00,0,-0.5
10269,2012-04-10 00:00:00,2,1.5
8177,2012-04-10 00:00:00,-1,-0.5
8371,2012-04-10 00:00:00,2,-1.5
8406,2012-04-10 00:00:00,-2,-0.5
8533,2012-04-10 00:00:00,-1,0.0
8560,2012-04-10 00:00:00,0,0.0
8634,2012-04-10 00:00:00,4,2.75
8655,2012-04-10 00:00:00,-1,-1.75
8697,2012-04-10 00:00:00,0,-0.75
9905,2012-04-10 00:00:00,4,0.5
6269,2012-04-11 00:00:00,-2,-1.25
8315,2012-04-11 00:00:00,0,-0.25
8350,2012-04-11 00:00:00,-2,-1.5
8370,2012-04-11 00:00:00,-3,-0.75
8524,2012-04-11 00:00:00,2,0.75
8540,2012-04-11 00:00:00,0,0.0
8543,2012-04-11 00:00:00,-1,0.0
8551,2012-04-11 00:00:00,-1,0.25
8581,2012-04-11 00:00:00,-1,-0.25
8600,2012-04-11 00:00:00,-2,-0.25
8633,2012-04-11 00:00:00,3,2.75
8659,2012-04-11 00:00:00,-4,-1.25
8721,2012-04-11 00:00:00,-2,0.0
9790,2012-04-11 00:00:00,-4,-1.0
9823,2012-04-11 00:00:00,-1,0.5
9825,2012-04-11 00:00:00,3,1.5
9880,2012-04-11 00:00:00,0,-0.75
9888,2012-04-11 00:00:00,1,0.75
10003,2012-04-11 00:00:00,-3,-2.25
10189,2012-04-11 00:00:00,-3,0.5
10260,2012-04-11 00:00:00,-1,1.0
7878,2012-04-11 00:00:00,0,-0.5
8165,2012-04-11 00:00:00,3,0.25
8178,2012-04-11 00:00:00,2,-0.5
8226,2012-04-11 00:00:00,4,1.5
8456,2012-04-11 00:00:00,4,0.75
8528,2012-04-11 00:00:00,1,0.75
8530,2012-04-11 00:00:00,-1,-0.25
8535,2012-04-11 00:00:00,0,-1.0
8602,2012-04-11 00:00:00,-3,-1.5
8636,2012-04-11 00:00:00,1,0.0
8686,2012-04-11 00:00:00,2,0.5
9789,2012-04-11 00:00:00,1,2.0
9869,2012-04-11 00:00:00,1,-0.5
9875,2012-04-11 00:00:00,-2,-0.25
9885,2012-04-11 00:00:00,1,2.5
9904,2012-04-11 00:00:00,2,-0.25
9906,2012-04-11 00:00:00,-3,-0.75
10167,2012-04-11 00:00:00,2,0.5
10172,2012-04-11 00:00:00,3,0.0
10233,2012-04-11 00:00:00,0,-0.25
10267,2012-04-11 00:00:00,3,0.25
8394,2012-04-12 00:00:00,-3,-1.0
8529,2012-04-12 00:00:00,-1,0.25
8661,2012-04-12 00:00:00,3,-0.25
9864,2012-04-12 00:00:00,-1,0.25
8302,2012-04-12 00:00:00,3,1.75
8696,2012-04-12 00:00:00,-3,-1.75
9857,2012-04-12 00:00:00,1,-0.75
10205,2012-04-12 00:00:00,1,0.25
8697,2012-04-13 00:00:00,-3,-1.5
10269,2012-04-13 00:00:00,3,2.0
8165,2012-04-14 00:00:00,2,1.0
8177,2012-04-14 00:00:00,0,-1.0
8406,2012-04-14 00:00:00,1,-0.25
8456,2012-04-14 00:00:00,5,2.0
8602,2012-04-14 00:00:00,0,-1.25
8634,2012-04-14 00:00:00,1,2.5
8655,2012-04-14 00:00:00,-3,-2.25
9789,2012-04-14 00:00:00,1,1.0
9869,2012-04-14 00:00:00,-2,-1.0
9904,2012-04-14 00:00:00,-1,-0.25
9905,2012-04-14 00:00:00,0,1.0
10172,2012-04-14 00:00:00,-1,0.25
8178,2012-04-14 00:00:00,0,0.0
8350,2012-04-14 00:00:00,-2,-1.5
8472,2012-04-14 00:00:00,0,-1.0
8581,2012-04-14 00:00:00,-1,0.0
8633,2012-04-14 00:00:00,2,2.25
8659,2012-04-14 00:00:00,1,-0.5
8721,2012-04-14 00:00:00,-1,-0.5
9790,2012-04-14 00:00:00,1,-0.5
9823,2012-04-14 00:00:00,0,0.25
9850,2012-04-14 00:00:00,-5,-1.25
10003,2012-04-14 00:00:00,3,-1.0
10189,2012-04-14 00:00:00,-1,-0.25
7878,2012-04-15 00:00:00,-1,0.0
8226,2012-04-15 00:00:00,0,1.25
8371,2012-04-15 00:00:00,-1,-2.25
8560,2012-04-15 00:00:00,0,1.0
8661,2012-04-15 00:00:00,-1,0.0
8696,2012-04-15 00:00:00,0,-1.75
8722,2012-04-15 00:00:00,-3,-2.0
9906,2012-04-15 00:00:00,1,-0.25
10252,2012-04-15 00:00:00,-4,-1.5
10267,2012-04-15 00:00:00,-4,-0.25
8315,2012-04-15 00:00:00,1,0.0
8358,2012-04-15 00:00:00,0,0.75
8370,2012-04-15 00:00:00,-1,-0.5
8394,2012-04-15 00:00:00,1,-1.0
8558,2012-04-15 00:00:00,4,0.5
8603,2012-04-15 00:00:00,1,1.25
9788,2012-04-15 00:00:00,3,0.5
9864,2012-04-15 00:00:00,0,0.0
10205,2012-04-15 00:00:00,0,-0.25
10260,2012-04-15 00:00:00,4,1.75
8302,2012-04-16 00:00:00,-4,0.0
8528,2012-04-16 00:00:00,1,0.75
8305,2012-04-16 00:00:00,4,-0.25
9825,2012-04-16 00:00:00,-1,0.5
8721,2012-04-20 00:00:00,0,-1.25
9905,2012-04-20 00:00:00,0,0.25
6269,2012-04-21 00:00:00,-2,-1.75
8178,2012-04-21 00:00:00,1,0.75
8350,2012-04-21 00:00:00,1,-1.0
8370,2012-04-21 00:00:00,-1,0.25
8394,2012-04-21 00:00:00,-1,-1.5
8455,2012-04-21 00:00:00,0,0.75
8472,2012-04-21 00:00:00,0,-1.0
8524,2012-04-21 00:00:00,-2,0.25
8528,2012-04-21 00:00:00,-1,0.0
8529,2012-04-21 00:00:00,-3,-1.25
8581,2012-04-21 00:00:00,0,0.0
8586,2012-04-21 00:00:00,-1,0.0
8600,2012-04-21 00:00:00,0,-0.25
8633,2012-04-21 00:00:00,1,1.5
9788,2012-04-21 00:00:00,-2,0.25
9790,2012-04-21 00:00:00,0,-0.75
9823,2012-04-21 00:00:00,1,0.25
9850,2012-04-21 00:00:00,-2,-1.5
10003,2012-04-21 00:00:00,0,-0.5
10194,2012-04-21 00:00:00,-3,-1.0
10269,2012-04-21 00:00:00,0,2.0
8165,2012-04-21 00:00:00,0,1.25
8177,2012-04-21 00:00:00,-1,-0.5
8226,2012-04-21 00:00:00,-1,1.0
8302,2012-04-21 00:00:00,0,-0.5
8530,2012-04-21 00:00:00,2,0.0
8533,2012-04-21 00:00:00,0,0.0
8559,2012-04-21 00:00:00,0,-1.0
8634,2012-04-21 00:00:00,-1,1.75
8655,2012-04-21 00:00:00,2,-1.25
8661,2012-04-21 00:00:00,1,0.75
8697,2012-04-21 00:00:00,-1,-1.0
8722,2012-04-21 00:00:00,0,-1.75
9789,2012-04-21 00:00:00,2,1.5
9825,2012-04-21 00:00:00,0,0.75
9869,2012-04-21 00:00:00,1,-0.5
9875,2012-04-21 00:00:00,2,-0.5
9879,2012-04-21 00:00:00,1,1.25
10167,2012-04-21 00:00:00,3,1.25
10172,2012-04-21 00:00:00,1,0.25
10252,2012-04-21 00:00:00,0,-1.0
10261,2012-04-21 00:00:00,3,2.25
8305,2012-04-22 00:00:00,-1,0.25
8315,2012-04-22 00:00:00,1,0.75
8358,2012-04-22 00:00:00,0,0.25
8456,2012-04-22 00:00:00,2,2.5
8540,2012-04-22 00:00:00,0,0.0
8551,2012-04-22 00:00:00,3,1.0
8558,2012-04-22 00:00:00,-2,0.0
8603,2012-04-22 00:00:00,-4,-0.25
8636,2012-04-22 00:00:00,0,0.5
8659,2012-04-22 00:00:00,1,0.25
8668,2012-04-22 00:00:00,0,1.5
8686,2012-04-22 00:00:00,-4,-0.25
9857,2012-04-22 00:00:00,0,-0.25
9888,2012-04-22 00:00:00,0,0.75
10189,2012-04-22 00:00:00,0,-0.25
10205,2012-04-22 00:00:00,0,-0.25
7878,2012-04-22 00:00:00,1,0.0
8406,2012-04-22 00:00:00,0,-0.5
8535,2012-04-22 00:00:00,0,0.25
8543,2012-04-22 00:00:00,0,-0.25
8560,2012-04-22 00:00:00,0,0.0
8564,2012-04-22 00:00:00,0,0.0
8602,2012-04-22 00:00:00,-2,-1.5
8650,2012-04-22 00:00:00,-1,-0.5
8696,2012-04-22 00:00:00,-1,-1.75
9880,2012-04-22 00:00:00,0,0.0
9885,2012-04-22 00:00:00,4,2.25
9904,2012-04-22 00:00:00,0,-0.5
9906,2012-04-22 00:00:00,2,-0.5
10233,2012-04-22 00:00:00,-3,-1.0
10260,2012-04-22 00:00:00,0,1.25
10267,2012-04-22 00:00:00,4,0.75
9864,2012-04-23 00:00:00,0,0.5
8371,2012-04-23 00:00:00,0,-1.25
8530,2012-04-24 00:00:00,-3,-0.75
8533,2012-04-24 00:00:00,-1,-0.25
8559,2012-04-24 00:00:00,1,-1.0
8524,2012-04-24 00:00:00,1,0.0
8529,2012-04-24 00:00:00,3,-0.25
10252,2012-04-24 00:00:00,-1,-1.25
8535,2012-04-25 00:00:00,1,0.5
8543,2012-04-25 00:00:00,-1,0.0
8636,2012-04-25 00:00:00,2,0.75
9857,2012-04-25 00:00:00,0,0.25
9875,2012-04-25 00:00:00,2,0.0
9885,2012-04-25 00:00:00,1,2.0
10167,2012-04-25 00:00:00,1,1.0
10233,2012-04-25 00:00:00,-1,-1.0
6269,2012-04-25 00:00:00,1,-0.75
8540,2012-04-25 00:00:00,-1,-0.75
8551,2012-04-25 00:00:00,0,0.75
8564,2012-04-25 00:00:00,1,0.25
8600,2012-04-25 00:00:00,-2,-0.5
8686,2012-04-25 00:00:00,-1,-1.25
9880,2012-04-25 00:00:00,-1,-0.25
9888,2012-04-25 00:00:00,-2,0.25
7878,2012-04-28 00:00:00,-2,-0.5
8165,2012-04-28 00:00:00,1,1.5
8177,2012-04-28 00:00:00,-4,-1.5
8371,2012-04-28 00:00:00,0,0.25
