pastgame_GD,Fitted
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.75,-0.7537299910404643
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
-0.5,-0.47400413196049435
